pid,zipcode,own_occ,land_sf,yr_built,yr_remod,living_area,num_floors,structure_class,r_bldg_styl,r_roof_typ,r_ext_fin,r_total_rms,r_bdrms,r_full_bth,r_half_bth,r_bth_style,r_kitch,r_kitch_style,r_heat_typ,r_ac,r_fplace,r_ext_cnd,r_ovrall_cnd,r_int_cnd,r_int_fin,r_view,zip,population,pop_density,median_income,city_state,av_total
120110,2131,Y,7037,1940,0,1111,1.5,R,CP,G,M,5,3,1,0,S,1,S,F,N,0,A,A,G,N,A,2131,29826,11505,66735,"Roslindale, MA",303400
120120,2136,N,5220,1950,0,1008,1,R,CP,G,M,6,3,1,0,S,1,S,F,C,1,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",322600
120130,2130,Y,9024,1968,0,2157,1,R,RR,H,W,8,4,2,1,S,1,M,F,C,1,A,G,G,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",803385.3377
120140,2132,Y,5000,1920,0,1476,2,R,CL,G,M,8,3,1,1,S,1,N,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",434800
120150,2132,Y,5455,1930,2010,1859,2,R,CL,G,M,7,3,1,1,M,1,M,W,N,1,A,G,G,N,A,2132,36314,13251,75446,"Cambridge, MA",573500
120160,2136,Y,6250,1920,2005,1802,2,R,CL,G,F,10,5,3,0,S,2,S,W,N,0,F,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",408500
120170,2124,N,2815,1910,0,1542,2,R,CL,G,M,7,4,1,0,S,1,M,W,N,0,G,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",364400
120180,2136,Y,4750,1920,1990,1130,2,R,CL,G,M,6,3,1,0,S,1,S,F,N,0,G,A,A,N,F,2136,28488,6207,58890,"Hyde Park, MA",293404.2843
120190,2132,N,5080,1920,0,912,1,R,BW,H,W,5,2,1,0,S,1,N,W,N,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",334544.9378
120200,2132,Y,5650,1940,0,1760,2,R,CL,H,F,8,3,1,1,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",507800
120210,2132,Y,9748,1940,2008,1380,2,R,CL,G,M,6,3,1,1,M,1,S,W,N,1,A,G,G,N,A,2132,36314,13251,75446,"Cambridge, MA",584000
120220,2124,Y,5254,1935,1984,2304,2,R,CL,L,M,8,4,1,0,M,1,M,W,N,1,A,A,G,N,A,2124,47783,15913,48841,"Dorchester Center, MA",465900
120230,2132,N,4755,1920,2009,1330,1,R,BW,G,W,7,2,1,0,M,1,M,W,C,1,G,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",419979.0617
120240,2131,Y,6000,1920,2008,2209,2.5,R,CL,H,M,8,4,2,0,S,1,S,W,N,0,A,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",510200
120250,2130,Y,5203,1923,0,1302,2,R,CL,G,W,6,3,1,1,S,1,M,W,N,0,A,A,G,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",449700
120260,2132,Y,4500,1925,0,1200,1,R,BW,G,M,6,3,1,1,S,1,M,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",460000
120270,2132,N,5346,1938,0,1576,2,R,CL,L,B,9,3,1,1,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",501900
120280,2130,Y,3010,1886,2005,1863,2,R,CL,G,M,8,5,1,1,S,1,M,F,N,1,A,A,A,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",630200
120290,2132,Y,5136,1960,0,1578,1,R,RN,G,M,5,3,2,0,N,1,N,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",349200
120300,2131,Y,5000,1884,2001,1656,2,R,CL,G,M,8,3,2,0,M,1,M,W,N,0,A,A,G,N,A,2131,29826,11505,66735,"Roslindale, MA",477594.7739
120310,2132,Y,5199,1920,0,1412,2,R,CL,G,M,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",438951.2823
120320,2124,Y,2510,1926,0,1392,2,R,CL,H,W,7,3,1,0,S,1,N,W,N,0,A,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",407100
120330,2132,Y,7820,1930,2001,2374,2,R,CL,G,B,9,5,2,1,M,1,M,W,N,1,G,G,A,N,A,2132,36314,13251,75446,"Cambridge, MA",741170.4924
120340,2131,Y,5800,1910,0,2011,2,R,CL,G,W,9,4,1,1,N,1,N,W,N,0,F,F,F,S,A,2131,29826,11505,66735,"Roslindale, MA",345158.8672
120350,2124,Y,5000,1940,0,2335,2,R,CL,G,M,9,3,2,1,M,1,M,W,N,1,A,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",402800
120360,2136,Y,5838,1954,0,952,1,R,RR,G,M,6,2,1,0,S,1,S,F,N,0,G,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",268500
120370,2132,Y,6803,1930,0,1610,2,R,CL,G,W,6,3,1,1,S,1,M,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",517806.1577
120380,2124,Y,3600,1957,0,988,1,R,RN,G,M,5,1,1,0,S,1,S,W,N,0,A,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",305500
120390,2131,Y,5390,1959,0,1610,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",457400
120400,2132,Y,4381,1956,2007,1025,1,R,BW,G,W,7,3,2,0,M,1,M,F,C,1,A,A,G,N,A,2132,36314,13251,75446,"Cambridge, MA",412261.3949
120410,2132,Y,6300,1965,2001,1608,2,R,CL,G,W,7,3,1,1,S,1,M,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",529000
120420,2132,Y,12960,1970,2013,1270,1,R,SL,G,W,7,3,2,0,M,1,M,W,N,1,A,G,G,N,A,2132,36314,13251,75446,"Cambridge, MA",543100
120430,2132,Y,6032,1950,2015,1327,2,R,CL,G,M,6,3,1,1,M,1,M,W,C,1,A,A,G,N,A,2132,36314,13251,75446,"Cambridge, MA",475176.966
120440,2130,Y,2795,1910,0,1694,2,R,CL,G,W,8,5,1,0,N,1,N,W,N,0,A,A,A,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",534556.5278
120450,2132,Y,4970,1935,2014,1718,2,R,CL,L,M,8,4,2,0,S,1,M,W,N,1,A,A,G,N,A,2132,36314,13251,75446,"Cambridge, MA",510500
120460,2132,Y,3150,1900,2013,1467,2,R,CL,G,M,7,4,1,1,M,1,M,W,C,0,A,A,G,N,A,2132,36314,13251,75446,"Cambridge, MA",384800
120470,2136,Y,7980,1955,1990,1781,1,R,RR,G,M,7,3,2,0,S,2,S,F,N,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",323200
120480,2132,N,3870,1922,0,1039,2,R,CL,G,F,5,2,1,1,S,1,S,W,N,0,F,F,A,N,A,2132,36314,13251,75446,"Cambridge, MA",273800
120490,2130,N,6920,1950,0,1044,1,R,RN,H,M,6,3,1,0,S,1,S,W,N,1,A,A,A,N,G,2130,35401,10618,75730,"Jamaica Plain, MA",544880
120500,2132,Y,6444,1957,0,1469,1.5,R,CP,G,W,6,2,2,0,S,1,S,W,N,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",404995.0128
120510,2136,Y,9625,1995,2006,1728,2,R,CL,G,M,7,4,2,1,M,1,M,W,C,1,G,G,G,N,A,2136,28488,6207,58890,"Hyde Park, MA",535201.9269
120520,2132,Y,5000,1910,0,1264,2,R,CL,G,M,7,3,1,0,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",397311.46
120530,2132,Y,4254,1962,1993,1404,1,R,SL,G,M,5,3,1,1,S,1,S,F,N,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",328800
120540,2136,Y,5081,1943,0,1092,1.5,R,CP,G,M,6,3,1,0,S,1,S,F,N,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",294659.819
120550,2132,Y,4714,1960,2013,2000,2,R,CL,G,M,6,4,2,0,M,1,M,W,C,2,A,G,G,N,A,2132,36314,13251,75446,"Cambridge, MA",533800
120560,2132,Y,5200,1915,2006,1615,1.5,R,CV,G,M,6,3,2,0,S,1,M,W,C,1,A,A,G,N,A,2132,36314,13251,75446,"Cambridge, MA",488400
120570,2124,Y,5284,1900,2010,2881,2.5,R,VT,H,A,10,6,1,1,S,1,M,P,C,1,A,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",537800
120580,2132,Y,6932,2002,NA,2832,2,R,CL,G,M,7,3,3,0,M,1,M,W,C,1,A,G,G,N,A,2132,36314,13251,75446,"Cambridge, MA",666600
120590,2132,Y,3015,1924,0,1248,2,R,CL,G,W,7,4,1,0,S,1,S,W,N,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",352175.8256
120600,2131,N,5000,1932,2001,1820,2,R,CL,L,B,9,3,1,1,M,1,S,W,N,0,A,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",513600
120610,2132,Y,21600,1920,1960,1794,2,R,CL,G,F,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",611222.1083
120620,2136,Y,4648,1970,0,1008,1,R,RR,G,M,6,3,1,1,S,1,S,W,C,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",291067.0454
120630,2132,Y,7493,1920,0,1056,1,R,BW,H,M,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",377442.3798
120640,2130,Y,4208,1933,2009,1748,2,R,CL,H,B,7,3,1,0,M,1,M,W,N,1,A,A,G,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",538200
120650,2132,Y,3310,1960,0,1536,2,R,CL,G,M,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",407100
120660,2136,Y,7098,1960,0,1283,1,R,RN,G,M,7,4,1,0,S,1,S,W,N,1,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",315663.4622
120670,2130,Y,10131,1955,2015,1662,1,R,SL,G,M,7,3,2,1,M,1,M,W,C,2,G,G,G,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",819400
120680,2124,Y,1950,1991,0,1208,2,R,SD,G,M,6,3,2,0,M,1,M,W,N,0,G,G,G,N,A,2124,47783,15913,48841,"Dorchester Center, MA",252800
120690,2132,Y,6473,1950,0,992,1,R,SL,G,F,8,3,2,0,S,1,S,W,N,2,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",362990.4669
120700,2132,Y,8431,1950,0,2407,1,R,CP,G,M,6,2,2,0,S,1,S,W,C,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",528759.7437
120710,2131,Y,7072,1924,1972,2018,2,R,CL,H,M,8,4,1,1,M,1,M,W,N,0,G,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",536000
120720,2132,Y,4054,1966,0,1760,2,R,CL,G,M,7,4,1,1,S,1,S,W,N,1,A,G,A,N,A,2132,36314,13251,75446,"Cambridge, MA",485700
120730,2131,Y,4338,1960,0,930,1,R,RN,H,W,5,3,1,1,S,1,N,F,N,1,A,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",278000
120740,2132,Y,9749,1955,0,1659,2,R,CL,G,M,8,3,1,1,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",520980.491
120750,2132,Y,4730,1938,0,950,1,R,BW,H,W,5,2,1,0,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",351057.2814
120760,2130,Y,8206,1959,1996,2537,1,R,RR,G,M,7,3,2,1,S,1,S,W,C,0,A,G,G,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",779095
120770,2136,Y,8400,1945,0,1154,1,R,RN,G,A,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",312772.4412
120780,2136,N,4539,1922,0,2150,2,R,CL,L,M,8,4,3,0,S,1,S,W,N,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",376000
120790,2124,Y,6285,1885,1980,1968,2,R,CL,G,M,8,3,1,0,S,1,M,W,N,0,A,A,G,N,A,2124,47783,15913,48841,"Dorchester Center, MA",464800
120800,2132,Y,5000,1927,0,1536,2,R,CL,H,W,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",449000
120810,2136,Y,6000,1984,0,960,1,R,RN,G,M,7,3,1,1,S,1,S,W,C,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",291650.9121
120820,2131,Y,7084,1991,0,1836,2,R,CL,G,F,7,3,3,1,S,1,S,W,N,1,A,A,G,N,G,2131,29826,11505,66735,"Roslindale, MA",574500
120830,2132,Y,5214,1920,0,1344,2,R,CL,G,M,7,3,1,0,S,1,S,W,N,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",345500
120840,2124,Y,5602,1895,0,2445,2,R,CL,G,M,9,5,2,0,S,1,M,F,N,0,A,A,A,N,F,2124,47783,15913,48841,"Dorchester Center, MA",355069.4144
120850,2136,Y,4026,1965,0,1368,2,R,CL,G,M,7,3,1,1,S,1,S,W,N,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",272200
120860,2132,Y,5287,1989,2003,1800,2,R,CL,G,F,6,3,2,1,M,1,S,W,N,1,A,G,G,N,A,2132,36314,13251,75446,"Cambridge, MA",554400
120870,2130,Y,5000,1939,0,1422,2,R,CL,G,M,7,3,1,1,M,1,M,F,C,1,G,G,G,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",628934.003
120880,2132,Y,2837,1984,0,1596,2,R,RM,G,V,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",388589.5451
120890,2132,Y,5992,1964,0,1566,1.5,R,CP,G,M,8,3,2,1,N,1,S,F,C,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",397400
120900,2131,Y,6827,1963,0,1568,2,R,CL,G,M,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",375400
120910,2136,N,4253,1945,0,1400,2,R,CL,G,M,6,3,1,1,S,1,S,F,C,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",324589.6213
120920,2130,Y,6515,1936,2009,2167,2.5,R,CL,G,W,10,4,2,2,L,1,L,W,C,1,G,E,E,N,G,2130,35401,10618,75730,"Jamaica Plain, MA",1082700
120930,2136,Y,6500,1976,0,1774,1,R,RR,G,M,7,3,1,1,S,1,S,W,N,2,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",301000
120940,2132,Y,5337,1940,2001,1264,2,R,CL,L,W,8,3,2,0,M,1,S,F,C,1,A,A,G,N,A,2132,36314,13251,75446,"Cambridge, MA",440100
120950,2132,Y,5487,1920,0,912,1.5,R,CV,G,W,4,2,1,1,S,1,S,W,N,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",337721.3701
120960,2130,Y,6656,1870,0,1323,2,R,CL,G,M,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",753600
120970,2132,N,3595,1936,0,1443,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,G,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",429296.6582
120980,2136,N,11057,1950,2006,1726,1,R,RN,G,W,9,5,3,0,S,1,M,W,N,2,A,A,G,N,A,2136,28488,6207,58890,"Hyde Park, MA",470429.9823
120990,2136,Y,11109,1920,0,1302,1.5,R,CV,G,M,7,3,1,0,S,1,S,W,N,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",386400
121000,2131,Y,5130,1960,0,864,1,R,RN,G,M,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",283073.4291
121010,2130,Y,2310,1880,2003,1500,2,R,CL,G,A,6,3,1,1,S,1,M,F,N,0,A,A,A,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",463700
121020,2132,Y,6440,1930,0,1626,2,R,CL,G,W,8,4,1,1,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",481900
121030,2130,N,19795,1941,0,2216,2,R,CL,G,W,8,4,2,1,S,1,M,F,N,1,A,G,G,N,G,2130,35401,10618,75730,"Jamaica Plain, MA",888500
121040,2130,Y,9860,1961,0,1785,1,R,RN,G,V,6,3,2,0,S,1,M,W,N,2,A,G,G,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",722510.4464
121050,2136,Y,4800,1920,0,1392,2,R,CL,G,M,6,3,1,0,N,1,S,W,N,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",289600
121060,2132,Y,6890,1940,0,912,1,R,RN,G,M,5,2,1,0,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",364800
121070,2131,Y,4186,1963,0,1326,1.5,R,CP,G,M,7,3,2,0,S,1,S,W,N,1,G,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",352600
121080,2124,Y,10037,1900,0,2752,2.5,R,CL,G,W,8,3,1,1,S,1,S,W,N,1,A,A,G,N,A,2124,47783,15913,48841,"Dorchester Center, MA",520900
121090,2132,Y,5500,1928,0,1300,2,R,CL,L,W,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",468800
121100,2124,Y,4038,2002,NA,1740,2,R,CL,G,M,7,4,3,1,M,1,M,F,C,1,A,G,G,N,A,2124,47783,15913,48841,"Dorchester Center, MA",563700
121110,2131,Y,6600,1960,1997,1387,1.5,R,CP,G,W,7,3,2,0,S,1,S,W,N,2,A,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",429808.5605
121120,2132,Y,5959,1930,2002,1444,2,R,CL,G,W,7,3,1,1,S,1,M,W,N,1,A,A,G,N,A,2132,36314,13251,75446,"Cambridge, MA",488500
121130,2132,N,6207,1953,0,1260,1,R,CP,G,M,6,3,1,1,S,1,S,F,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",424100
121140,2131,Y,3859,1959,0,1272,2,R,CL,G,M,7,4,1,1,S,1,S,W,N,0,A,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",328600
121150,2136,Y,6022,1950,2001,1225,1,R,CP,G,M,6,3,1,0,S,1,S,W,N,1,G,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",335364.6382
121160,2131,Y,4500,1945,0,1326,1.5,R,CP,L,W,6,2,1,1,M,1,M,F,N,1,A,A,G,N,A,2131,29826,11505,66735,"Roslindale, MA",459700
121170,2132,Y,8052,1945,0,1853,2,R,CL,H,W,8,4,1,1,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",572800
121180,2132,Y,13390,1913,0,2784,2,R,CL,G,W,7,4,1,2,S,1,M,W,N,2,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",764166.4281
121190,2131,Y,3660,1920,0,1628,2,R,CL,G,M,8,4,1,1,S,1,S,W,N,0,A,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",449500
121200,2132,Y,4946,1950,0,1403,1.5,R,CP,G,M,6,3,2,0,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",365000
121210,2132,N,7938,1910,2008,2193,2,R,CL,G,M,8,4,1,1,M,1,M,F,C,0,A,G,G,N,A,2132,36314,13251,75446,"Cambridge, MA",692700
121220,2124,Y,5900,1925,0,1550,2,R,CL,L,M,5,2,1,1,S,1,S,W,N,0,A,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",317200
121230,2124,Y,6806,1951,0,809,1,R,RN,G,M,4,2,1,0,S,1,S,W,N,0,G,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",284217.1945
121240,2124,Y,8985,1910,0,1782,1.5,R,CP,G,M,8,3,1,1,S,1,S,W,N,2,G,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",332100
121250,2132,N,7238,1915,0,2331,2,R,CL,H,M,10,5,2,1,S,1,S,W,N,1,A,A,A,N,G,2132,36314,13251,75446,"Cambridge, MA",623400
121260,2132,Y,8400,1884,0,2645,2,R,CL,G,W,12,4,2,1,S,1,S,W,N,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",595637.2136
121270,2132,Y,6400,1950,0,1088,1,R,BW,G,W,7,3,1,1,S,1,S,W,N,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",372110.1706
121280,2131,N,7653,1925,2014,1320,2,R,CL,G,W,6,3,1,1,M,1,M,W,N,1,A,G,G,N,A,2131,29826,11505,66735,"Roslindale, MA",493200
121290,2136,Y,5000,1950,0,1318,1.5,R,CP,L,M,8,4,2,1,S,1,S,F,N,0,A,A,G,N,A,2136,28488,6207,58890,"Hyde Park, MA",334500
121300,2132,Y,5800,1924,0,1404,2,R,CL,H,M,7,3,1,0,S,1,S,W,N,1,A,A,G,N,A,2132,36314,13251,75446,"Cambridge, MA",419200
121310,2132,Y,6500,1920,0,1452,2,R,CL,G,M,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",477900
121320,2132,Y,5553,1945,2005,1841,2,R,CL,G,M,7,3,1,1,S,1,M,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",509900
121330,2132,Y,6037,1950,0,925,1,R,RN,G,M,5,3,1,0,S,1,S,F,C,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",310600
121340,2131,N,5600,1957,0,1265,1.5,R,CP,G,M,6,3,2,0,S,1,S,W,N,0,A,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",295400
121350,2124,Y,4185,1925,0,1877,2,R,CL,G,M,8,4,2,0,M,1,S,W,N,0,A,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",337200
121360,2132,N,5000,1890,0,2003,2,R,CL,G,M,8,5,1,1,S,1,S,F,N,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",489300
121370,2132,N,3729,1920,0,1272,2,R,CL,L,W,7,4,1,0,N,1,N,F,N,0,A,A,F,N,A,2132,36314,13251,75446,"Cambridge, MA",297290.2469
121380,2136,Y,5370,1994,0,1400,2,R,CL,G,M,8,4,2,1,S,1,S,F,C,1,A,G,G,N,A,2136,28488,6207,58890,"Hyde Park, MA",359200
121390,2124,Y,3520,1910,0,2281,2.5,R,CL,G,W,8,3,1,0,S,1,S,W,N,0,A,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",459500
121400,2136,Y,4600,1963,0,1460,1,R,RR,G,W,8,3,1,1,S,1,S,W,N,1,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",270000
121410,2132,Y,6145,1935,0,1434,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",469542.3255
121420,2136,Y,5744,1941,0,794,1,R,BW,H,W,4,2,1,0,S,1,S,F,N,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",268736.4606
121430,2124,N,4000,1917,0,1740,2,R,CL,G,M,7,4,1,0,S,1,S,W,N,0,A,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",249500
121440,2132,N,1230,1920,2012,825,1,R,BW,G,M,5,2,1,1,M,1,M,F,C,0,G,G,G,N,A,2132,36314,13251,75446,"Cambridge, MA",350039.8465
121450,2132,Y,4052,1959,2005,1313,1.5,R,CP,G,M,6,3,2,0,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",361800
121460,2136,Y,11283,1930,NA,2536,2,R,CL,G,M,8,3,1,1,S,1,S,W,N,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",458453.408
121470,2124,N,3006,1931,0,1579,2,R,CL,H,M,8,4,1,0,S,1,S,W,N,0,A,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",379152.2063
121480,2136,N,5415,1960,0,864,1,R,RN,G,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",260700
121490,2132,Y,4130,1951,2003,1075,1,R,CP,G,M,6,3,1,1,N,1,M,F,C,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",400500
121500,2132,Y,8750,1923,1973,1680,2,R,CL,G,W,9,5,1,0,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",527800
121510,2136,Y,5000,1910,0,2298,2,R,CL,G,M,9,4,1,1,S,1,S,W,N,0,A,A,A,N,A,2136,28488,6207,58890,"Hyde Park, MA",355400
121520,2136,Y,5242,2000,NA,1860,2,R,CL,G,M,7,4,2,0,M,1,M,P,C,0,G,G,G,N,A,2136,28488,6207,58890,"Hyde Park, MA",415200
121530,2131,Y,4806,1940,2012,1544,2,R,CL,G,M,6,3,2,1,M,1,M,W,N,0,A,A,G,N,A,2131,29826,11505,66735,"Roslindale, MA",460200
121540,2130,Y,4250,1920,0,2028,2,R,CL,G,W,6,3,1,1,S,1,M,W,N,0,A,A,A,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",608900
121550,2136,Y,11292,1996,0,2178,2,R,CL,G,M,9,4,3,2,M,1,M,W,C,1,A,A,G,N,A,2136,28488,6207,58890,"Hyde Park, MA",540000
121560,2132,Y,6100,1935,0,1808,2,R,CL,G,B,7,4,1,0,S,1,S,W,N,1,G,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",550600
121570,2131,N,5441,1954,0,995,1,R,RN,G,M,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",402100
121580,2131,Y,5344,1934,1977,1456,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A,2131,29826,11505,66735,"Roslindale, MA",439291.0652
121590,2130,Y,4500,1926,2015,1538,2,R,CL,L,M,8,4,1,1,M,1,M,W,N,1,A,A,G,N,A,2130,35401,10618,75730,"Jamaica Plain, MA",535289.0766
121600,2136,Y,6001,2008,NA,2080,2,R,CL,G,F,8,4,2,1,M,1,M,W,C,0,G,G,G,N,A,2136,28488,6207,58890,"Hyde Park, MA",438770
121610,2132,Y,4700,1902,2009,2592,2.5,R,CL,G,M,9,6,2,1,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",538132.2627
121620,2132,Y,4752,1920,0,1482,2,R,CL,H,W,7,4,1,1,S,1,S,W,N,0,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",449300
121630,2132,Y,4667,1930,0,1410,2,R,CL,G,W,6,3,1,1,N,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",461000
121640,2124,Y,8000,1925,0,2847,2.5,R,CL,S,W,9,4,1,1,N,1,S,W,N,0,G,A,A,N,A,2124,47783,15913,48841,"Dorchester Center, MA",514778.6611
121650,2132,Y,3716,1925,0,1190,1,R,CP,G,M,4,2,1,0,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",346139.2994
121660,2132,Y,5500,1929,0,1570,2,R,CL,H,W,7,3,1,0,S,1,S,W,N,1,A,A,A,N,A,2132,36314,13251,75446,"Cambridge, MA",491248.4971
